timestamp,device_id,interface_rx_bytes,interface_tx_bytes,packet_loss_pct,latency_ms,cpu_pct,memory_pct,bgp_neighbors,link_flaps
2026-01-01 07:00:00,dev1,1824.3773663803545,2056.0015893759505,0.1100180478322583,6.252451773112972,14.195859245384653,28.791281972550728,5,0
2026-01-01 07:00:00,dev2,1798.6559073996568,2074.695607242642,0.11517591899451315,6.122233548343159,22.264122790244866,38.508964827872134,5,0
2026-01-01 07:00:00,dev3,1829.5000627266,2064.1117399171003,0.1151380120522909,5.460059271210998,21.26055054581896,31.276281822384234,5,0
2026-01-01 07:00:00,dev4,1165.7337742269515,1404.786644951177,0.10129236742213395,5.792355251491263,23.650930446383953,35.72328401203153,5,0
2026-01-01 07:00:00,dev5,1159.020581674277,1358.6227271752123,0.10463917690301983,6.403177834176713,21.5442101693805,30.639374092149886,4,0
2026-01-01 07:00:00,dev6,1259.4603336962755,1494.3154268305195,0.05337961170845223,5.685729058453376,22.466743236562913,34.87475438691605,5,0
2026-01-01 07:00:00,dev7,1254.3130850457517,1446.757906948889,0.09156477594759937,6.005030580670832,16.171376720577335,32.721315134570794,5,0
2026-01-01 07:00:00,dev8,777.9886199018653,1109.4941311234395,0.04536675537227027,6.274622683673185,15.268520913536781,32.6604598800569,5,0
2026-01-01 07:00:00,dev9,856.8981263834283,1039.3347235199926,0.0660509971100625,5.130118565868346,25.431903525028616,33.23478270047354,5,0
2026-01-01 07:00:00,dev10,726.4438171198711,1009.7160744053764,0.0856970294428226,6.052388283254214,20.290989414653865,34.634158764306854,5,0
2026-01-01 07:00:00,dev11,836.5420190045929,893.8074058933348,0.06547784613739713,5.194609684801336,17.216641417643842,35.94788992314233,4,0
2026-01-01 07:00:00,dev12,838.4597327124727,1004.6531176029944,0.10661540435891145,5.421211612392461,20.306806751823384,33.6811271563744,5,0
2026-01-01 07:00:00,dev13,694.1840310116478,860.2753172398518,0.09599096906893746,4.775616755711951,20.48734978384244,39.19691319114426,5,0
2026-01-01 07:00:00,dev14,725.3105855992098,939.456244213237,0.04199911780357675,5.22877353927955,25.36123254982958,27.090718307230606,5,0
2026-01-01 07:00:00,dev15,752.4680035442565,815.3942145611545,0.08288518030855478,5.076405832748958,22.930704845418816,34.08740858209377,5,0
2026-01-01 07:00:01,dev1,1718.9055983549051,2178.8700408132167,0.0887998673588706,6.58735006019235,25.340444983658315,35.42748423659804,4,0
2026-01-01 07:00:01,dev2,1749.6052751446746,2068.2848831770325,0.06440760787376928,4.398651081954953,24.540603787257616,33.111109211604905,5,0
2026-01-01 07:00:01,dev3,1825.86650556067,2244.7551341070234,0.15986923566767147,7.831089972805864,23.657637733103986,30.041847519872544,5,0
2026-01-01 07:00:01,dev4,1135.4883108849435,1399.092592193755,0.05551612803760768,5.387367290866892,26.263920923150575,34.62819426978138,4,0
2026-01-01 07:00:01,dev5,1066.5489629334209,1391.9975273043906,0.07784869796726718,6.9143439308639065,22.521098085891545,37.93095804409223,5,0
2026-01-01 07:00:01,dev6,1123.3142575311797,1368.1057117581483,0.16513878929740658,4.842890656620491,25.35395681494538,30.388291287651896,5,0
2026-01-01 07:00:01,dev7,1187.9925666971224,1436.5520655981802,0.05380849218282438,5.8568577611856645,20.18006607863688,29.097576944931006,5,0
2026-01-01 07:00:01,dev8,926.6763661860144,976.4180401651595,0.0752544669556047,5.728660911682034,27.2240069668273,34.87753000545543,5,0
2026-01-01 07:00:01,dev9,834.6495807501087,1113.9944780074147,0.08732937748887624,4.520424774623599,16.52736320301734,40.603711728925,5,0
2026-01-01 07:00:01,dev10,769.6940799823007,1106.5633080320358,0.035718172718260485,4.784218384835339,24.573307178756178,32.42157950856164,5,0
2026-01-01 07:00:01,dev11,827.3550295770943,1101.1670649391874,0.08362339627606982,6.0151510346214865,13.79931159587591,33.805126392279526,5,0
2026-01-01 07:00:01,dev12,730.0968763188796,927.0065347377345,0.11663610169424052,4.438885825808349,22.12252597037767,32.063322266665686,5,0
2026-01-01 07:00:01,dev13,843.3983006334937,1094.15868955209,0.07381977283000399,4.943245910663437,21.104564732478003,34.96998716508489,5,0
2026-01-01 07:00:01,dev14,807.5882482034096,983.2417118217062,0.18069896150135684,7.0014756890253365,18.58702659776472,32.850466553803294,5,0
2026-01-01 07:00:01,dev15,825.5974659604069,1081.004240896639,0.05083664649025566,4.976682847945763,13.41084388104538,33.34933631782037,5,0
2026-01-01 07:00:02,dev1,1978.4541499842242,2108.9410090276133,0.04492556887329647,5.424589956597955,14.969086434573475,28.131819018436037,4,0
2026-01-01 07:00:02,dev2,1713.8279468604792,2345.576304596352,0.19620268676961627,4.562746696939726,20.527004172847878,35.366222203762035,5,0
2026-01-01 07:00:02,dev3,1781.9485654614816,2239.618709370395,0.09739064297866475,5.1990751430159206,21.464708141935837,28.500416766520072,4,0
2026-01-01 07:00:02,dev4,1219.6207865946674,1385.7239126275788,0.09886154090180556,6.310172654255863,22.621717310673866,35.40702563359682,5,0
2026-01-01 07:00:02,dev5,1143.3225527411391,1472.9060606768112,0.07610853606346042,7.174534647144476,28.29341960990097,35.543386210226004,4,0
2026-01-01 07:00:02,dev6,1221.9398127772197,1330.0154873111385,0.1276457181235546,5.710199380117711,23.920573613566443,27.02165605210323,5,0
2026-01-01 07:00:02,dev7,1112.2127406714087,1394.1041537644855,0.09054868817426079,5.541973438684995,20.83131525678578,33.586046927736156,5,0
2026-01-01 07:00:02,dev8,918.4174881224972,704.1719122465239,0.07052598941961263,5.641209937097957,23.1839759587484,32.51234167471484,5,0
2026-01-01 07:00:02,dev9,938.8861474161795,807.4516158480399,0.11455312054792753,5.237179821501685,21.75470261668461,29.788405957184203,4,0
2026-01-01 07:00:02,dev10,847.3105496420612,1134.068916880648,0.12709647555910775,5.851269343143661,28.97573810467117,35.755972634953196,5,0
2026-01-01 07:00:02,dev11,806.021795551781,891.095374009626,0.11958335738379412,4.557357101508107,25.129401369670646,33.237395769979365,5,0
2026-01-01 07:00:02,dev12,946.3498228947888,1033.9152254535181,0.01711838977387037,5.446437461681439,17.311971229620738,31.926880630534903,5,0
2026-01-01 07:00:02,dev13,744.7836959967449,859.4660196956138,0.08131128371505043,4.526751880495098,19.315438890413674,35.248037886204976,5,0
2026-01-01 07:00:02,dev14,617.3949695951967,991.2744292426796,0.08288134292930312,5.831112228298155,28.464838726604828,25.74704689278103,5,0
2026-01-01 07:00:02,dev15,674.1705783267292,1108.4326611450047,0.09473426450802634,6.1772671886747235,19.716225353912822,37.25505475986484,5,0
2026-01-01 07:00:03,dev1,1821.1082551400345,2189.8617443971393,0.04546618941042473,5.381977055807718,21.389909870190564,35.53357545741398,5,0
2026-01-01 07:00:03,dev2,1792.3554612985727,2310.9729752348644,0.05025647084749743,4.842199986167744,22.809224767324775,37.37754076194128,5,1
2026-01-01 07:00:03,dev3,1870.899702329461,2247.0094271579733,0.10216466005296373,7.362122480276868,21.17935324453582,25.985910831733946,5,0
2026-01-01 07:00:03,dev4,1210.2012246968686,1572.8400154653636,0.015909618357642985,4.498682228715088,15.594888251524585,30.823454839898304,5,0
2026-01-01 07:00:03,dev5,1223.6727234957102,1300.6083585900744,0.0,5.543482868312306,20.112895865446657,35.83754308686645,4,1
2026-01-01 07:00:03,dev6,1148.5807924223657,1455.7090901851793,0.11040532341503415,5.6833690992920545,24.120258822405866,31.181306948520472,4,0
2026-01-01 07:00:03,dev7,1267.2130671828195,1402.5108297568538,0.10084669022928451,5.287328966467697,21.52983133068748,37.31807616809629,5,0
2026-01-01 07:00:03,dev8,682.4723609708583,727.8950193347104,0.05286942239379293,6.099547119782192,20.8604637344697,34.79116032776741,5,0
2026-01-01 07:00:03,dev9,795.5161579881928,1096.6152202764806,0.08368506633736437,4.83008142093803,19.62239859120506,28.077853949739936,4,0
2026-01-01 07:00:03,dev10,865.3339943165721,1133.3336144361392,0.0247127393849184,5.814261974607935,17.837824243369862,35.89878835385281,5,0
2026-01-01 07:00:03,dev11,875.3109520917627,900.7565600386677,0.05864399046505782,4.6441980709682475,19.382866893249776,35.71156176277967,5,0
2026-01-01 07:00:03,dev12,830.0009410805915,1093.3227968723575,0.06628855396542482,4.318513746523415,26.268889666287933,32.674047311610984,5,0
2026-01-01 07:00:03,dev13,790.5561903500163,996.1342207241703,0.158040502405052,7.161584423243003,22.277524540531115,34.6407623732683,5,0
2026-01-01 07:00:03,dev14,827.6928225757443,958.6703465241552,0.09255632845830214,4.833304955240475,15.641730026764124,25.708066256034833,5,0
2026-01-01 07:00:03,dev15,777.591865834383,1154.9797475624925,0.12423973479629193,4.730327106926698,23.390833809803826,32.3716870545987,5,0
2026-01-01 07:00:04,dev1,1852.6752564921142,2129.844032172498,0.12255406130937435,4.586449419086077,22.025356249449075,44.39069490638333,5,0
2026-01-01 07:00:04,dev2,1810.4631813879394,2221.847590093879,0.07772867222429233,5.363673935068636,18.882070413098322,35.721205435830214,5,0
